,Date,Close,Percentage_Increase_Decrease,Amount_Invested,return_on_investment
796,2010-12-15,5892.2998046875,-0.8714572789441211,276.0,255695.0990135337
797,2010-12-16,5948.75,0.9580333177818368,0.0,258144.74325401863
798,2010-12-20,5947.0498046875,-0.02858071548644814,8.0,258078.96363940596
799,2010-12-21,6000.64990234375,0.9012888645056005,0.0,260405.00060031938
800,2010-12-22,5984.39990234375,-0.2708040006408785,78.0,259777.81344082483
801,2010-12-23,5980.0,-0.0735228663784171,20.0,259606.81734616795
802,2010-12-24,6011.60009765625,0.5284297266931359,0.0,260978.65694154706
803,2010-12-27,5998.10009765625,-0.22456583572921796,62.0,260454.58803951138
804,2010-12-28,5996.0,-0.035012714393856115,2734.0,263097.3958184754
805,2010-12-29,6060.35009765625,1.0732171056746065,0.0,265921.0020749837
806,2010-12-30,6101.85009765625,0.684778920875373,0.0,267741.9730433738
807,2010-12-31,6134.5,0.5350820131797551,0.0,269174.6121828615
808,2011-01-03,6157.60009765625,0.37656039866738045,0.0,270188.2171756086
809,2011-01-04,6146.35009765625,-0.1827010494605208,91.0,269785.5804673101
810,2011-01-05,6079.7998046875,-1.0827611820245497,531.0,267395.44692731043
811,2011-01-06,6048.25,-0.518928347988945,227.0,266234.8561519729
812,2011-01-07,5904.60009765625,-2.375065553569211,985.0,260896.60379191284
813,2011-01-10,5762.85009765625,-2.4006706238457354,760.0,255393.33566606918
814,2011-01-11,5754.10009765625,-0.15183459315658565,36.0,255041.56023391156
815,2011-01-12,5863.25,1.8969065621261771,0.0,259879.4603261376
816,2011-01-13,5751.89990234375,-1.8991190492687493,450.0,255394.0399899471
817,2011-01-14,5654.5498046875,-1.6924859491484257,324.0,251395.53174815475
818,2011-01-17,5654.75,0.003540428847825794,0.0,251404.4322280829
819,2011-01-18,5724.0498046875,1.2255149155577127,0.0,254485.43104341126
820,2011-01-19,5691.0498046875,-0.576514899869951,92.0,253110.28461544772
821,2011-01-20,5711.60009765625,0.3610984558916286,0.0,254024.261944897
822,2011-01-21,5696.5,-0.2643759611679841,39.0,253391.6828607803
823,2011-01-24,5743.25,0.8206793645220811,0.0,255471.21611343397
824,2011-01-25,5687.39990234375,-0.9724476151351635,142.0,253128.89236498208
825,2011-01-27,5604.2998046875,-1.4611263333532243,193.0,249623.35946131198
826,2011-01-28,5512.14990234375,-1.6442714621847099,185.0,245703.87379874286
827,2011-01-31,5505.89990234375,-0.11338588591980336,945.0,246370.28028469687
828,2011-02-01,5417.2001953125,-1.6109938176226635,805.0,243206.27030085077
829,2011-02-02,5432.0,0.27320025389325764,0.0,243870.710448797
830,2011-02-03,5526.75,1.7442930780559696,0.0,248124.5303705613
831,2011-02-04,5395.75,-2.370289953408422,994.0,243237.25955524604
832,2011-02-07,5396.0,0.004633276189602853,0.0,243248.52940927725
833,2011-02-08,5312.5498046875,-1.5465195573109658,495.0,239981.64332909146
834,2011-02-09,5253.5498046875,-1.1105778236270236,300.0,237616.46041750288
835,2011-02-10,5225.7998046875,-0.5282142747602747,127.0,236488.33635439753
836,2011-02-11,5310.0,1.6112403547677623,0.0,240298.7318640585
837,2011-02-14,5456.0,2.7495291902071672,0.0,246905.81564035843
838,2011-02-15,5481.0,0.4582111436950198,0.0,248037.16560205363
839,2011-02-16,5481.7001953125,0.012774955528183085,0.0,248068.85223965265
840,2011-02-17,5546.4501953125,1.1812028694194066,0.0,250999.04864044322
841,2011-02-18,5458.9501953125,-1.5775856073484529,359.0,247398.32377451003
842,2011-02-21,5518.60009765625,1.0926991492791194,0.0,250101.6431537249
843,2011-02-22,5469.2001953125,-0.895152782763331,171.0,248033.8513352975
844,2011-02-23,5437.35009765625,-0.5823538455137944,101.0,246690.41666387045
845,2011-02-24,5262.7001953125,-3.2120407773454263,1648.0,240414.61988682358
846,2011-02-25,5303.5498046875,0.7762100795972504,0.0,242280.74239921052
847,2011-02-28,5333.25,0.5600059659334189,0.0,243637.52901095388
848,2011-03-01,5522.2998046875,3.544739224441007,0.0,252273.844067264
849,2011-03-03,5536.2001953125,0.25171379889952217,0.0,252908.85214379558
850,2011-03-04,5538.75,0.04605694515271708,0.0,253025.3342351138
851,2011-03-07,5463.14990234375,-1.3649306730986188,682.0,250253.71383742846
852,2011-03-08,5520.7998046875,1.0552502379445494,0.0,252894.51674816298
853,2011-03-09,5531.0,0.18475937678159582,0.0,253361.76308122172
854,2011-03-10,5494.39990234375,-0.6617265893373747,285.0,251970.2009276993
855,2011-03-11,5445.4501953125,-0.8909017891174931,359.0,250084.3938995915
856,2011-03-14,5531.5,1.5802147040399506,0.0,254036.26426450204
857,2011-03-15,5449.64990234375,-1.4797088973379724,543.0,250820.2670597152
858,2011-03-16,5511.14990234375,1.1285128604967998,0.0,253650.8060302165
859,2011-03-17,5446.64990234375,-1.1703546654132868,366.0,251048.19198798347
860,2011-03-18,5373.7001953125,-1.3393500287187332,370.0,248055.77795649457
861,2011-03-21,5364.75,-0.16655553877581442,2395.0,250037.6273190546
862,2011-03-22,5413.85009765625,0.9152355218090324,0.0,252326.06050216706
863,2011-03-23,5480.25,1.2264820995412373,0.0,255420.79446670372
864,2011-03-24,5522.39990234375,0.769123714132558,0.0,257385.2963677729
865,2011-03-25,5654.25,2.3875507023729314,0.0,263530.50081900635
866,2011-03-28,5687.25,0.5836317814033709,0.0,265068.54857547756
867,2011-03-29,5736.35009765625,0.8633363691810558,0.0,267356.98175859003
868,2011-03-30,5787.64990234375,0.894293476063468,0.0,269747.9378042573
869,2011-03-31,5833.75,0.796525332978093,0.0,271896.54846405424
870,2011-04-01,5826.0498046875,-0.13199392007713362,65.0,271602.6615511821
871,2011-04-04,5908.4501953125,1.41434408196619,0.0,275444.0577212939
872,2011-04-05,5910.0498046875,0.027073248011277862,0.0,275518.6293741731
873,2011-04-06,5891.75,-0.3096387558863878,152.0,274817.5169179437
874,2011-04-07,5885.7001953125,-0.1026826441634543,49.0,274584.327024948
875,2011-04-08,5842.0,-0.7424808240709235,351.0,272896.5910508836
876,2011-04-11,5785.7001953125,-0.9637077146097184,422.0,270688.6655500193
877,2011-04-13,5911.5,2.17432290718107,0.0,276574.3112122161
878,2011-04-15,5824.5498046875,-1.4708651833291064,582.0,273088.27596256335
879,2011-04-18,5729.10009765625,-1.6387482334588976,553.0,269166.0466644435
880,2011-04-19,5740.75,0.2033461127431746,0.0,269713.3853571601
881,2011-04-20,5851.64990234375,1.9318016346949518,0.0,274923.7129444808
882,2011-04-21,5884.7001953125,0.5648029789942166,0.0,276476.49026515277
883,2011-04-25,5874.5,-0.17333415422973175,48.0,276045.26207910763
884,2011-04-26,5868.39990234375,-0.10384028693931624,28.0,275786.6158868823
885,2011-04-27,5833.89990234375,-0.587894495503305,161.0,274326.28155274846
886,2011-04-28,5785.4501953125,-0.830485744395193,215.0,272263.0408913235
887,2011-04-29,5749.5,-0.6213897639569588,2374.0,272945.22622418683
888,2011-05-02,5701.2998046875,-0.8383371651882743,419.0,271076.02495214227
889,2011-05-03,5565.25,-2.386294517885945,1093.0,265700.35262940614
890,2011-05-04,5537.14990234375,-0.5049206712411825,176.0,264534.77662541956
891,2011-05-05,5459.85009765625,-1.39602152823749,462.0,261303.81419405376
892,2011-05-06,5551.4501953125,1.6777035269809115,0.0,265687.717500923
893,2011-05-09,5551.10009765625,-0.006306418033719119,1.0,265671.9621227932
894,2011-05-10,5541.25,-0.17744406483336528,50.0,265250.54299407994
895,2011-05-11,5565.0498046875,0.42950245319197666,0.0,266389.80058334453
896,2011-05-12,5486.14990234375,-1.4177753140195093,396.0,263008.9917516081
897,2011-05-13,5544.75,1.0681461261424108,0.0,265818.3121084091
898,2011-05-16,5499.0,-0.825104828892198,198.0,263823.0323791229
899,2011-05-17,5438.9501953125,-1.0920131785324583,240.0,261182.05009753894
900,2011-05-18,5420.60009765625,-0.337383079405007,66.0,260366.86605406675
901,2011-05-19,5428.10009765625,0.1383610645478761,0.0,260727.1124216691
902,2011-05-20,5486.35009765625,1.0731194884403772,0.0,263525.02587671386
903,2011-05-23,5386.5498046875,-1.8190653383819644,345.0,259076.33347302844
904,2011-05-24,5394.85009765625,0.15409294018828845,0.0,259475.55181260905
905,2011-05-25,5348.9501953125,-0.8508095964277262,132.0,257399.90891740358
906,2011-05-26,5412.35009765625,1.1852774849036685,0.0,260450.81208396412
907,2011-05-27,5476.10009765625,1.1778617208743736,0.0,263518.5625012076
908,2011-05-30,5473.10009765625,-0.054783512837608406,1422.0,264796.19777569023
909,2011-06-01,5592.0,2.1724415819594833,0.0,270548.740483617
910,2011-06-02,5550.35009765625,-0.7448122736722129,372.0,268905.6602582294
911,2011-06-03,5516.75,-0.605368977903542,280.0,267557.7888111994
912,2011-06-06,5532.0498046875,0.2773336599900311,0.0,268299.8166194979
913,2011-06-07,5556.14990234375,0.4356449870684287,0.0,269468.6513209145
914,2011-06-08,5526.85009765625,-0.5273400682573426,229.0,268276.63515110663
915,2011-06-09,5521.0498046875,-0.10494753550869262,43.0,268038.0854341699
916,2011-06-10,5485.7998046875,-0.6384655318644628,260.0,266586.7546464033
917,2011-06-13,5482.7998046875,-0.05468664746818286,20.0,266460.96728769294
918,2011-06-14,5500.5,0.3228313260200899,0.0,267321.18676171376
919,2011-06-15,5447.5,-0.9635487682937871,365.0,265110.41675928293
920,2011-06-16,5396.75,-0.9316200091785243,319.0,262959.5950703369
921,2011-06-17,5366.39990234375,-0.5623773133135668,175.0,261655.7699644801
922,2011-06-20,5257.89990234375,-2.0218396313068876,2937.0,259302.50990973707
923,2011-06-21,5275.85009765625,0.3413947706478515,0.0,260187.75511872754
924,2011-06-22,5278.2998046875,0.046432460852874335,0.0,260308.56669626702
925,2011-06-23,5320.0,0.7900308215813556,0.0,262365.0846043842
926,2011-06-24,5471.25,2.84304511278195,0.0,269824.2423198754
927,2011-06-27,5526.60009765625,1.0116536012108712,0.0,272553.92898424435
928,2011-06-28,5545.2998046875,0.33835824378138923,0.0,273476.1376717126
929,2011-06-29,5600.4501953125,0.9945429925787064,0.0,276195.97543530155
930,2011-06-30,5647.39990234375,0.8383202313011706,0.0,278511.3821754153
931,2011-07-01,5627.2001953125,-0.3576815416040713,178.0,277693.19837010745
932,2011-07-04,5650.5,0.41405679341048884,0.0,278843.0059227977
933,2011-07-05,5632.10009765625,-0.3256331712901517,157.0,278092.00059969054
934,2011-07-06,5625.4501953125,-0.11807145165118049,55.0,277818.6533376567
935,2011-07-07,5728.9501953125,1.8398527478963977,0.0,282930.10746525833
936,2011-07-08,5660.64990234375,-1.1921956142092904,549.0,280106.0271327799
937,2011-07-11,5616.10009765625,-0.7870086554735423,319.0,278220.56845474185
938,2011-07-12,5526.14990234375,-1.6016487197234697,599.0,274363.45228207915
939,2011-07-13,5585.4501953125,1.073085131903495,0.0,277307.60569589527
940,2011-07-15,5581.10009765625,-0.07788266843558045,24.0,277115.6311328045
941,2011-07-18,5567.0498046875,-0.2517477329362028,78.0,276495.9988138158
942,2011-07-19,5613.5498046875,0.8352718519034408,0.0,278805.4920635469
943,2011-07-20,5567.0498046875,-0.8283528536821905,251.0,276746.9988138158
944,2011-07-21,5541.60009765625,-0.4571489015568253,127.0,275608.852948647
945,2011-07-22,5633.9501953125,1.6664879462397142,0.0,280201.84126180573
946,2011-07-25,5680.2998046875,0.8226840452647766,0.0,282507.01710440475
947,2011-07-26,5574.85009765625,-1.8564109405674434,494.0,277756.5259310078
948,2011-07-27,5546.7998046875,-0.5031577975619927,109.0,276467.97231254866
949,2011-07-28,5487.75,-1.0645742908838685,219.0,273743.7653567813
950,2011-07-29,5482.0,-0.10477882556603202,1841.0,275297.93985438027
951,2011-08-01,5516.7998046875,0.6348012529642455,0.0,277045.53462596063
952,2011-08-02,5456.5498046875,-1.0921186581540843,546.0,274565.8686507278
953,2011-08-03,5404.7998046875,-0.9484014964097565,422.0,272383.8818438138
954,2011-08-04,5331.7998046875,-1.350651321750862,544.0,269248.92534345406
955,2011-08-05,5211.25,-2.2609589463865043,788.0,263949.3176778517
956,2011-08-08,5118.5,-1.7798033101463218,480.0,259731.53898471268
957,2011-08-09,5072.85009765625,-0.8918609425368706,197.0,257612.0948330581
958,2011-08-10,5161.0,1.7376800151156946,0.0,262088.56872149304
959,2011-08-11,5138.2998046875,-0.439841025237353,88.0,261023.7956737985
960,2011-08-12,5072.9501953125,-1.2718138656561795,246.0,257950.0588477571
961,2011-08-16,5035.7998046875,-0.7323231885723591,123.0,256184.03075187892
962,2011-08-17,5056.60009765625,0.41304844861760337,0.0,257242.1949165056
963,2011-08-18,4944.14990234375,-2.223830106015723,348.0,251869.5655405767
964,2011-08-19,4845.64990234375,-1.9922535106248862,242.0,247093.68527889892
965,2011-08-22,4898.7998046875,1.0968580771393066,0.0,249803.9523239817
966,2011-08-23,4948.89990234375,1.0227014708441562,0.0,252358.7010186259
967,2011-08-24,4888.89990234375,-1.2123906561857245,118.0,249417.1277074044
968,2011-08-25,4839.60009765625,-1.0084028241990728,86.0,246987.99834756672
969,2011-08-26,4747.7998046875,-1.896856994717555,772.0,243074.98922479802
970,2011-08-29,4919.60009765625,3.6185243699435654,0.0,251870.71694713502
971,2011-08-30,5001.0,1.6546040476446366,0.0,256038.18002457387
972,2011-09-02,5040.0,0.7798440311937549,0.0,258034.87848907264
973,2011-09-05,5017.2001953125,-0.4523770771329372,226.0,257093.58784778023
974,2011-09-06,5064.2998046875,0.9387628067742737,0.0,259507.08682909675
975,2011-09-07,5124.64990234375,1.191677033030114,0.0,262599.5731819246
976,2011-09-08,5153.25,0.5580888099920633,0.0,264065.11201493983
977,2011-09-09,5059.4501953125,-1.8202067566584157,868.0,260126.58100406628
978,2011-09-12,4946.7998046875,-2.2265342334898075,869.0,255203.77362760415
979,2011-09-13,4940.9501953125,-0.11825037612108735,35.0,254936.99420541432
980,2011-09-14,5012.5498046875,1.4491060736237849,0.0,258631.30167235888
981,2011-09-15,5075.7001953125,1.2598456491333954,0.0,261889.65687377515
982,2011-09-16,5084.25,0.16844581749324572,0.0,262330.79904722644
983,2011-09-19,5031.9501953125,-1.0286631201750551,308.0,259940.29886456707
984,2011-09-20,5140.2001953125,2.1512534066978617,0.0,265532.27339927165
985,2011-09-21,5133.25,-0.13521254130992588,36.0,265209.24046441045
986,2011-09-22,4923.64990234375,-4.083185070983298,1085.0,255465.25635089946
987,2011-09-23,4867.75,-1.1353346288317634,178.0,252742.87083091386
988,2011-09-26,4835.39990234375,-0.6645800966822435,92.0,251155.19201558828
989,2011-09-27,4971.25,2.809490433054007,0.0,258211.37310738466
990,2011-09-28,4945.89990234375,-0.5099340740507885,66.0,256960.6653328357
991,2011-09-29,5015.4501953125,1.4062212002267094,0.0,260574.10068498962
992,2011-09-30,4943.25,-1.4395556231418527,1237.0,258059.99156612754
993,2011-10-03,4849.5,-1.8965255651646196,948.0,254113.81785261427
994,2011-10-04,4772.14990234375,-1.5950118085627407,646.0,250706.67245067545
995,2011-10-05,4751.2998046875,-0.43691204347980905,148.0,249759.304804931
996,2011-10-07,4888.0498046875,2.878159779879308,0.0,256947.77666233268
997,2011-10-10,4979.60009765625,1.872941083393953,0.0,261760.25713430883
998,2011-10-11,4974.35009765625,-0.10543015296491376,34.0,261518.28289481078
999,2011-10-12,5099.39990234375,2.513892312212196,0.0,268092.5709035328
1000,2011-10-13,5077.85009765625,-0.4225949150917785,136.0,267095.62533115566
1001,2011-10-14,5132.2998046875,1.0722984330786334,0.0,269959.68753640325
1002,2011-10-17,5118.25,-0.27375261037299037,84.0,269304.6658448176
1003,2011-10-18,5037.5,-1.5776876862208744,473.0,265528.87929336564
1004,2011-10-19,5139.14990234375,2.017864066377162,0.0,270886.8911344805
1005,2011-10-20,5091.89990234375,-0.9194127608235569,232.0,268628.32248999184
1006,2011-10-21,5049.9501953125,-0.8238517613423868,189.0,266604.22332369356
1007,2011-10-24,5098.35009765625,0.9584233600694825,0.0,269159.4204789596
1008,2011-10-25,5191.60009765625,1.8290230802876284,0.0,274082.4084022882
1009,2011-10-28,5360.7001953125,3.257186502723708,0.0,283009.7836151076
1010,2011-10-31,5326.60009765625,-0.6361127541896106,2110.0,283319.5222859275
1011,2011-11-01,5257.9501953125,-1.2888127714704267,644.0,280312.06409863743
1012,2011-11-02,5258.4501953125,0.009509409207519859,0.0,280338.7201198706
1013,2011-11-03,5265.75,0.13882045881137284,0.0,280727.88761736697
1014,2011-11-04,5284.2001953125,0.35038114822198985,0.0,281711.50521338003
1015,2011-11-08,5289.35009765625,0.09745850182432125,0.0,281986.05702582776
1016,2011-11-09,5221.0498046875,-1.2912794900646563,562.0,278906.8289066112
1017,2011-11-11,5168.85009765625,-0.9997933171291495,379.0,276497.33707018604
1018,2011-11-14,5148.35009765625,-0.39660658778429836,135.0,275535.7304163175
1019,2011-11-15,5068.5,-1.5509842209954106,508.0,271770.214714356
1020,2011-11-16,5030.4501953125,-0.7507113482785877,208.0,269938.00487125426
1021,2011-11-17,4934.75,-1.9024181056732425,487.0,265289.6553924904
1022,2011-11-18,4905.7998046875,-0.5866598168600246,121.0,263854.3075860162
1023,2011-11-21,4778.35009765625,-2.5979394207947815,508.0,257507.53251577396
1024,2011-11-22,4812.35009765625,0.7115426727873464,0.0,259339.80849526543
1025,2011-11-23,4706.4501953125,-2.2005859963373453,318.0,253950.81298659052
1026,2011-11-25,4710.0498046875,0.07648247034643951,0.0,254145.04084182752
1027,2011-11-28,4851.2998046875,2.998906717704486,0.0,261766.6135443459
1028,2011-11-29,4805.10009765625,-0.952316057371061,1130.0,260403.76805072665
1029,2011-11-30,4832.0498046875,0.5608563085791829,0.0,261864.25901161705
1030,2011-12-01,4936.85009765625,2.1688578802951275,0.0,267543.72262886696
1031,2011-12-02,5050.14990234375,2.294981667385221,0.0,273683.80201543943
1032,2011-12-05,5039.14990234375,-0.21781531662842246,108.0,273195.6767755188
1033,2011-12-07,5062.60009765625,0.4653601454005729,0.0,274467.02057418943
1034,2011-12-08,4943.64990234375,-2.3495870307348232,1149.0,269167.179055134
1035,2011-12-09,4866.7001953125,-1.556536335527492,582.0,265559.4941098265
1036,2011-12-12,4764.60009765625,-2.097932758516552,663.0,260651.23448954563
1037,2011-12-13,4800.60009765625,0.7555723305657569,0.0,262620.64309662674
1038,2011-12-14,4763.25,-0.7780297649555346,194.0,260771.37632441733
1039,2011-12-15,4746.35009765625,-0.3547977188631757,81.0,259927.1654297702
1040,2011-12-16,4651.60009765625,-1.996270777555742,443.0,255181.31538336672
1041,2011-12-19,4613.10009765625,-0.8276721814370669,147.0,253216.2506237134
1042,2011-12-20,4544.2001953125,-1.4935705032447788,243.0,249677.28739497522
1043,2011-12-21,4693.14990234375,3.2777980861163902,0.0,257861.20474267504
1044,2011-12-22,4733.85009765625,0.8672255555309372,0.0,260097.44300800347
1045,2011-12-23,4714.0,-0.4193224805761786,58.0,259064.7959580671
1046,2011-12-27,4750.5,0.774289350869739,0.0,261070.70708502282
1047,2011-12-28,4705.7998046875,-0.9409576952426058,125.0,258739.142176682
1048,2011-12-29,4646.25,-1.2654555476028118,152.0,255616.91334818726
1049,2011-12-30,4624.2998046875,-0.4724282015065917,1055.0,255464.30696170975
1050,2012-01-03,4765.2998046875,3.0491102643706913,0.0,263253.6953670827
1051,2012-01-04,4749.64990234375,-0.32841380364684314,164.0,262553.1338928868
1052,2012-01-05,4749.9501953125,0.006322423229598861,0.0,262569.7336132141
1053,2012-01-06,4754.10009765625,0.08736728119476123,0.0,262799.1336507123
1054,2012-01-09,4742.7998046875,-0.23769573077186967,114.0,262288.4713295191
1055,2012-01-10,4849.5498046875,2.2507802225701035,0.0,268192.0083682854
1056,2012-01-11,4860.9501953125,0.23508142166064339,0.0,268822.4779543378
1057,2012-01-12,4831.25,-0.6109956720219079,288.0,267467.98424861475
1058,2012-01-13,4866.0,0.7192755498059533,0.0,269391.81606287387
1059,2012-01-16,4873.89990234375,0.16234900007705555,0.0,269829.17098254134
1060,2012-01-17,4967.2998046875,1.9163278732670763,0.0,274999.98259628523
1061,2012-01-18,4955.7998046875,-0.23151411133163213,102.0,274465.3188304153
1062,2012-01-19,5018.39990234375,1.2631684112227148,0.0,277932.2780376428
1063,2012-01-20,5048.60009765625,0.6017893332573188,0.0,279604.8448405524
1064,2012-01-23,5046.25,-0.04654949116174034,20.0,279494.69020801556
1065,2012-01-24,5127.35009765625,1.6071359456279355,0.0,283986.54984047
1066,2012-01-25,5158.2998046875,0.603619929237853,0.0,285700.7492516621
1067,2012-01-27,5204.7001953125,0.8995287668784657,0.0,288270.7096783681
1068,2012-01-30,5087.2998046875,-2.255660964501549,4312.0,286080.29980806157
1069,2012-01-31,5199.25,2.2005818333990845,0.0,292375.7309145714
1070,2012-02-01,5235.7001953125,0.7010664098187291,0.0,294425.47895447543
1071,2012-02-02,5269.89990234375,0.653202165048894,0.0,296348.67255746166
1072,2012-02-03,5325.85009765625,1.0616937010059058,0.0,299494.98774701887
1073,2012-02-06,5361.64990234375,0.6721894914626825,0.0,301508.1615821118
1074,2012-02-07,5335.14990234375,-0.4942508459647055,247.0,300264.95494283957
1075,2012-02-08,5368.14990234375,0.6185393213694601,0.0,302122.21175745333
1076,2012-02-09,5412.35009765625,0.8233785590302078,0.0,304609.82127113204
1077,2012-02-10,5381.60009765625,-0.568145065362935,270.0,303149.19560296927
1078,2012-02-13,5390.2001953125,0.15980558756112373,0.0,303633.64495618944
1079,2012-02-14,5416.0498046875,0.4795667774543766,0.0,305089.7710425731
1080,2012-02-15,5531.9501953125,2.1399432206973046,0.0,311618.51891503955
1081,2012-02-16,5521.9501953125,-0.18076807720491805,81.0,311136.2121101824
1082,2012-02-17,5564.2998046875,0.7669321141460017,0.0,313522.4156395928
1083,2012-02-21,5607.14990234375,0.7700896637552246,0.0,315936.819355989
1084,2012-02-22,5505.35009765625,-1.8155356368294795,799.0,310999.87381071545
1085,2012-02-23,5483.2998046875,-0.4005248090968361,144.0,309898.2421598437
1086,2012-02-24,5429.2998046875,-0.984808453366659,340.0,307186.33807421883
1087,2012-02-27,5281.2001953125,-2.7277846997348587,3119.0,301925.9561445545
1088,2012-02-28,5375.5,1.785575270772699,0.0,307317.07135351567
1089,2012-02-29,5385.2001953125,0.1804519637708113,0.0,307871.63104377605
1090,2012-03-01,5339.75,-0.8439833927076923,421.0,305694.2456069083
1091,2012-03-02,5359.35009765625,0.36706021173744663,0.0,306816.3275521022
1092,2012-03-05,5280.35009765625,-1.4740593273529279,674.0,302967.67285797873
1093,2012-03-06,5222.39990234375,-1.0974688087106554,428.0,300070.69714788586
1094,2012-03-07,5220.4501953125,-0.03733354526096466,12.0,299970.67011835123
1095,2012-03-09,5333.5498046875,2.166472337511305,0.0,306469.4517071126
1096,2012-03-12,5359.5498046875,0.48748021396836094,0.0,307963.4296460421
1097,2012-03-13,5429.5,1.3051505790900864,0.0,311982.81613145315
1098,2012-03-14,5463.89990234375,0.6335740370890575,0.0,313959.45825464133
1099,2012-03-15,5380.5,-1.5263804944152692,528.0,309695.24232347065
1100,2012-03-16,5317.89990234375,-1.1634624599247245,341.0,306433.0544388642
1101,2012-03-19,5257.0498046875,-1.1442505269689596,297.0,303223.6925986404
1102,2012-03-20,5274.85009765625,0.3385985225568655,0.0,304250.40354182175
1103,2012-03-21,5364.9501953125,1.7081072634895111,0.0,309447.32678391575
1104,2012-03-22,5228.4501953125,-2.5442920256606216,584.0,302158.0831249326
1105,2012-03-23,5278.2001953125,0.9515247949497985,0.0,305033.1922058114
1106,2012-03-26,5184.25,-1.779966500625274,305.0,299908.70356876
1107,2012-03-27,5243.14990234375,1.136131597506873,0.0,303316.0611136779
1108,2012-03-28,5194.75,-0.9231073542664614,130.0,300646.1282468662
1109,2012-03-29,5178.85009765625,-0.30607637217864303,1280.0,301005.92148443265
1110,2012-03-30,5295.5498046875,2.2533903246989784,0.0,307788.75979593385
1111,2012-04-02,5317.89990234375,0.42205433770949874,0.0,309087.7956076349
1112,2012-04-03,5358.5,0.7634611106229539,0.0,311447.56072478095
1113,2012-04-04,5322.89990234375,-0.6643668499813349,332.0,309710.40637625003
1114,2012-04-09,5234.39990234375,-1.6626275455796646,776.0,305337.07584831177
1115,2012-04-10,5243.60009765625,0.1757640891820289,0.0,305873.7487786116
1116,2012-04-11,5226.85009765625,-0.31943702204687563,124.0,305020.6747842901
1117,2012-04-12,5276.85009765625,0.9565990810109559,0.0,307938.49975617003
1118,2012-04-13,5207.4501953125,-1.315176687974795,495.0,304383.5643940776
1119,2012-04-16,5226.2001953125,0.3600610528522674,0.0,305479.53106074414
1120,2012-04-17,5289.7001953125,1.215031908975761,0.0,309191.2048385217
1121,2012-04-18,5300.0,0.19471433743309952,0.0,309793.24444442446
1122,2012-04-19,5332.39990234375,0.6113189121462304,0.0,311687.0691362646
1123,2012-04-20,5290.85009765625,-0.779195211320094,255.0,309513.41841925087
1124,2012-04-23,5200.60009765625,-1.705775033013679,514.0,304747.8158040281
1125,2012-04-24,5222.64990234375,0.42398577613067534,0.0,306039.90319610614
1126,2012-04-25,5202.0,-0.39539128086075737,99.0,304928.84810291405
1127,2012-04-26,5189.0,-0.2499038831218714,2405.0,306571.8190707461
1128,2012-04-27,5190.60009765625,0.030836339492190667,0.0,306666.3545976621
1129,2012-04-30,5248.14990234375,1.1087312373281533,0.0,310066.46026546194
1130,2012-05-02,5239.14990234375,-0.17148900407705225,85.0,309619.73038077576
1131,2012-05-03,5188.39990234375,-0.9686685997912892,476.0,307096.54127381876
1132,2012-05-04,5086.85009765625,-1.9572470626565863,868.0,301953.90324021695
1133,2012-05-07,5114.14990234375,0.5366740549338722,0.0,303574.4114967673
1134,2012-05-08,4999.9501953125,-2.233014464024874,797.0,297592.5509789661
1135,2012-05-09,4974.7998046875,-0.5030128229792874,139.0,296234.6222873107
1136,2012-05-10,4965.7001953125,-0.18291408161642542,48.0,295740.767448524
1137,2012-05-11,4928.89990234375,-0.741089705808029,191.0,293740.0630650853
1138,2012-05-14,4907.7998046875,-0.4280893926495999,102.0,292584.5930131415
1139,2012-05-15,4942.7998046875,0.7131505235109747,0.0,294671.1615699272
1140,2012-05-16,4858.25,-1.7105650244486403,392.0,290022.61974297545
1141,2012-05-17,4870.2001953125,0.24597736453455532,0.0,290736.0097395733
1142,2012-05-18,4891.4501953125,0.4363270327255364,0.0,292004.5695439346
1143,2012-05-22,4860.5,-0.632740681734012,120.0,290276.9378399078
1144,2012-05-23,4835.64990234375,-0.511266282404077,91.0,288883.84973113734
1145,2012-05-24,4921.39990234375,1.7732880115749916,0.0,294006.59240579593
1146,2012-05-25,4920.39990234375,-0.02031942170608314,3.0,293949.8519664413
1147,2012-05-28,4985.64990234375,1.3261117245555454,0.0,297847.95541768195
1148,2012-05-29,4990.10009765625,0.08926008443568278,0.0,298113.8147541777
1149,2012-05-30,4950.75,-0.7885632930435982,133.0,295895.9986395343
1150,2012-05-31,4924.25,-0.5352724334696801,1555.0,295867.148927077
1151,2012-06-01,4841.60009765625,-1.6784262038635367,839.0,291740.237170861
1152,2012-06-04,4848.14990234375,0.1352818191380667,0.0,292134.9086708634
1153,2012-06-05,4863.2998046875,0.31248832335868393,0.0,293047.79614891444
1154,2012-06-06,4997.10009765625,2.751224443119593,0.0,301110.1987465866
1155,2012-06-07,5049.64990234375,1.0516060046935394,0.0,304276.6916773504
1156,2012-06-08,5068.35009765625,0.3703265706365144,0.0,305403.50911488535
1157,2012-06-11,5054.10009765625,-0.2811565840053043,116.0,304660.8470412256
1158,2012-06-12,5115.89990234375,1.222765744512233,0.0,308386.1355157865
1159,2012-06-13,5121.4501953125,0.10849103920518299,0.0,308720.7068389722
1160,2012-06-14,5054.75,-1.3023693049587504,526.0,305226.02311504976
1161,2012-06-15,5139.0498046875,1.6677344020475715,0.0,310316.3825065411
